q1_anchor_deg,q2_anchor_deg,q1_dot,q2_dot,recovered,settling_time,total_control_effort,peak_angle_error,peak_cart_displacement
4.0,4.0,2.0,1.5,False,nan,8730.14261501538,37.746042604790276,2.0553977448941056
4.0,4.0,2.0,1.75,False,nan,8819.685033271438,52.485706518188216,2.05218609773125
4.0,4.0,2.0,2.0,False,nan,8831.67625574223,96.37176471324001,2.0529738602789385
5.0,5.0,-2.0,-2.0,False,nan,8819.297515308233,27.342803128387718,2.0328779434558455
5.0,5.0,-2.0,-1.75,False,nan,8797.435656825188,95.915231552162,2.0422740743539958
5.0,5.0,-2.0,-1.5,True,7.3500000000000005,5508.234573132613,34766.12448740476,292.6955534117505
5.0,5.0,-2.0,-1.25,False,nan,8828.342625359039,89.54074348062393,2.0585806021889543
5.0,5.0,-2.0,-1.0,False,nan,8819.0564064445,65.0855001136908,2.0512510329065137
5.0,5.0,-2.0,-0.75,False,nan,8764.062651733702,58.58302119324779,2.055709775602912
5.0,5.0,-2.0,-0.5,False,nan,8581.137815120925,39.69406537248465,2.0373733418107003
5.0,5.0,-2.0,-0.25,False,nan,8787.894864304413,63.75323633142448,2.0492370037976606
5.0,5.0,-2.0,0.0,False,nan,8839.311360307667,87.32369222387705,2.0487655915765504
5.0,5.0,-2.0,0.25,False,nan,8752.013984621186,66.63991183041573,2.0516289170897104
5.0,5.0,-2.0,0.5,True,3.465,225.52259775472643,0.25461090642816786,1.966286683495131
5.0,5.0,-2.0,0.75,True,3.38,145.16582282956946,0.21507787144742885,1.7599981990553926
5.0,5.0,-2.0,1.0,True,3.24,96.7657546722823,0.18397377249761687,1.5196194797555163
5.0,5.0,-2.0,1.25,True,3.025,71.50960070731435,0.15420175365674582,1.2618745152685529
5.0,5.0,-2.0,1.5,True,2.775,65.56718250084232,0.1286016107021368,0.9995949700398266
5.0,5.0,-2.0,1.75,True,2.44,78.3486156694661,0.13088116575909015,0.7248057596686321
5.0,5.0,-2.0,2.0,True,2.23,118.44289212579149,0.1843433218765005,0.4948733491681681
5.0,5.0,-1.75,-2.0,False,nan,8554.16950484462,1009.6621171549546,12.44905792389854
5.0,5.0,-1.75,-1.75,False,nan,8797.42325594911,61.31820624818721,2.0362330765899705
5.0,5.0,-1.75,-1.5,False,nan,8830.170611057649,52.641093386876,2.044411139420497
5.0,5.0,-1.75,-1.25,False,nan,8784.936184072132,41.80901327036901,2.0407079909083374
5.0,5.0,-1.75,-1.0,True,4.885,3407.8179107254628,19398.855462965756,481.9872639781336
5.0,5.0,-1.75,-0.75,False,nan,8783.5732131958,30.436491842956144,2.0512306095325483
5.0,5.0,-1.75,-0.5,False,nan,8838.471423680821,110.43165992985139,2.0434685483361403
5.0,5.0,-1.75,-0.25,False,nan,8746.524030365605,77.63976855850939,2.054324398301297
5.0,5.0,-1.75,0.0,True,3.34,343.80442049990575,0.30688551293481375,1.8444362272263444
5.0,5.0,-1.75,0.25,True,3.415,187.8588175821671,0.23520538733631646,1.8059321959984578
5.0,5.0,-1.75,0.5,True,3.305,116.66078697363523,0.1931148875625603,1.5863788503365885
5.0,5.0,-1.75,0.75,True,3.125,73.46593866852609,0.16178547162524598,1.3381529395838565
5.0,5.0,-1.75,1.0,True,2.88,51.734264636791394,0.13190016281907732,1.0762341115239777
5.0,5.0,-1.75,1.25,True,2.64,48.52589751866973,0.11749458688411582,0.8132093783095091
5.0,5.0,-1.75,1.5,True,2.24,62.78315880665174,0.11899231026005838,0.5565468485661336
5.0,5.0,-1.75,1.75,True,2.17,99.7201441130659,0.17493185318373797,0.38306504234197863
5.0,5.0,-1.75,2.0,True,2.16,172.8989581896489,0.26415464154621915,0.35813004510204194
5.0,5.0,-1.5,-2.0,False,nan,8759.620107283314,59.17342248984958,2.0415770280789265
5.0,5.0,-1.5,-1.75,False,nan,8857.080247639577,36.337732830700425,2.0497260821464227
5.0,5.0,-1.5,-1.5,True,8.89,6928.55525551994,58705.76959059417,29152.10647008482
5.0,5.0,-1.5,-1.25,False,nan,8787.535053233782,83.98852937906321,2.0258279779931514
5.0,5.0,-1.5,-1.0,False,nan,8773.230993706984,20.698705753401576,2.035128340249471
5.0,5.0,-1.5,-0.75,False,nan,8716.655812549981,54.63259171695348,2.0400816417383387
5.0,5.0,-1.5,-0.5,True,9.735,7691.45548224669,48978.874235649964,1711.5341296558618
5.0,5.0,-1.5,-0.25,True,3.42,258.06104972172733,0.2843516208151587,1.8259134551585992
5.0,5.0,-1.5,0.0,True,3.35,156.5603870800633,0.21671508360262892,1.6403603322089746
5.0,5.0,-1.5,0.25,True,3.21,92.64090349345442,0.17118396910972714,1.409736065941329
5.0,5.0,-1.5,0.5,True,2.97,53.84990482429741,0.13956592476882484,1.155035899482159
5.0,5.0,-1.5,0.75,True,2.775,35.258643869739764,0.11148935493904481,0.8898950698298768
5.0,5.0,-1.5,1.0,True,2.445,34.58538905272935,0.10794016871664248,0.6274055723686129
5.0,5.0,-1.5,1.25,True,2.0100000000000002,50.766586152620924,0.1090441844623326,0.3928580929096917
5.0,5.0,-1.5,1.5,True,2.125,86.75387722572238,0.17238600814953792,0.28812485344337974
5.0,5.0,-1.5,1.75,True,2.605,152.85228760728066,0.25402128491685727,0.3394746156471356
5.0,5.0,-1.5,2.0,True,2.9050000000000002,273.64225018401544,0.3503828652824812,0.6170500070530429
5.0,5.0,-1.25,-2.0,False,nan,8828.042749000435,45.86091870793952,2.051553099117566
5.0,5.0,-1.25,-1.75,False,nan,8781.612721310341,71.2945143796704,2.0719863689890468
5.0,5.0,-1.25,-1.5,False,nan,8796.13279481355,65.03927750231469,2.0315765299388935
5.0,5.0,-1.25,-1.25,False,nan,8761.460644736177,64.07721530042014,2.05308814167726
5.0,5.0,-1.25,-1.0,False,nan,8745.791589311553,83.41043749458018,2.045696677252634
5.0,5.0,-1.25,-0.75,False,nan,8750.327587814314,100.16442857167131,2.0659840293713425
5.0,5.0,-1.25,-0.5,True,3.37,220.6973080627564,0.2661579825056909,1.6747806069341988
5.0,5.0,-1.25,-0.25,True,3.27,130.72137360949594,0.19919204030491103,1.470674341337616
5.0,5.0,-1.25,0.0,True,3.085,72.73067921667275,0.1492949781550543,1.2308366777773387
5.0,5.0,-1.25,0.25,True,2.89,37.74523093159502,0.11734297458566695,0.9708125317315245
5.0,5.0,-1.25,0.5,True,2.63,21.9983044517516,0.10056206344940911,0.7032772413489159
5.0,5.0,-1.25,0.75,True,2.145,23.70524443825459,0.09960218584959654,0.4432836664837636
5.0,5.0,-1.25,1.0,True,1.99,41.987857084633276,0.11135653751183426,0.25340184577368524
5.0,5.0,-1.25,1.25,True,2.09,78.32610336456035,0.1749323322074502,0.2134011631927217
5.0,5.0,-1.25,1.5,True,2.7600000000000002,140.872003226568,0.2507902367056085,0.46188197345864135
5.0,5.0,-1.25,1.75,True,2.955,248.74711643591044,0.33834779471683424,0.7307538489799351
5.0,5.0,-1.25,2.0,False,nan,8733.806802796105,64.495034930589,2.043962226349703
5.0,5.0,-1.0,-2.0,True,7.905,6096.326037503645,246879.91595556005,1028.478840764765
5.0,5.0,-1.0,-1.75,False,nan,8753.371981840899,58.32376440812825,2.0321454199610236
5.0,5.0,-1.0,-1.5,False,nan,8712.293043543232,40.24449061934533,2.0518626494215413
5.0,5.0,-1.0,-1.25,False,nan,8800.347827272528,52.763261975799836,2.040710068091339
5.0,5.0,-1.0,-1.0,True,3.025,410.9767464807679,0.33006672281052263,1.4611839041951773
5.0,5.0,-1.0,-0.75,True,3.305,191.11927804110954,0.2494885391771536,1.5170890154788235
5.0,5.0,-1.0,-0.5,True,3.17,109.70949577754274,0.18261863384872218,1.2978612164009586
5.0,5.0,-1.0,-0.25,True,2.98,56.66118709442325,0.12748282777802875,1.050379285514789
5.0,5.0,-1.0,0.0,True,2.7800000000000002,25.027101571511025,0.0973050409245221,0.7860180852140413
5.0,5.0,-1.0,0.25,True,2.3850000000000002,11.893345529854082,0.09148360489014923,0.5167767638196723
5.0,5.0,-1.0,0.5,True,1.7650000000000001,15.860183028967116,0.09290756251875522,0.2645229428686353
5.0,5.0,-1.0,0.75,True,1.99,36.28705963612885,0.1194479695749084,0.15926118674351158
5.0,5.0,-1.0,1.0,True,2.065,73.80779632375977,0.1812646218753781,0.3200425147135489
5.0,5.0,-1.0,1.25,True,2.855,134.98647582991393,0.2523828740704299,0.5966046065644979
5.0,5.0,-1.0,1.5,True,2.99,235.97700403210035,0.33316784453113946,0.8511667757114957
5.0,5.0,-1.0,1.75,False,nan,8773.29993369816,33.054393599596935,2.03914303997198
5.0,5.0,-1.0,2.0,False,nan,8788.67573454101,62.346312809304315,2.023333451671208
5.0,5.0,-0.75,-2.0,False,nan,8792.94872398512,59.33475092069708,2.0461676566763516
5.0,5.0,-0.75,-1.75,True,8.31,6430.70029824843,20187.67795726045,606.5063417987886
5.0,5.0,-0.75,-1.5,True,6.565,4884.287251088854,73655.3896719633,552.0631504893379
5.0,5.0,-0.75,-1.25,True,3.2600000000000002,299.5330080135721,0.312172003883839,1.5097103517765753
5.0,5.0,-0.75,-1.0,True,3.225,167.76189364220178,0.23431380880806393,1.3563533351670212
5.0,5.0,-0.75,-0.75,True,3.04,93.0783093169421,0.16713572011731537,1.122819674473645
5.0,5.0,-0.75,-0.5,True,2.9,44.238850220918515,0.10581451370185818,0.8690615723462717
5.0,5.0,-0.75,-0.25,True,2.615,15.605837485616721,0.08726646259971647,0.6012043951901289
5.0,5.0,-0.75,0.0,True,1.45,4.903082013043104,0.08726646259971647,0.33077322982241997
5.0,5.0,-0.75,0.25,True,1.725,11.0379690589013,0.08854173810501516,0.11830626752198829
5.0,5.0,-0.75,0.5,True,1.99,33.5749881327005,0.13087325443236014,0.2200621754798781
5.0,5.0,-0.75,0.75,True,2.65,72.86142978638827,0.19034145199310248,0.476776259088366
5.0,5.0,-0.75,1.0,True,2.9250000000000003,134.16451163034193,0.2574743004945752,0.7388354504087861
5.0,5.0,-0.75,1.25,True,3.02,232.03812784493437,0.33294986900886325,0.9771655512741915
5.0,5.0,-0.75,1.5,False,nan,8765.651373053033,67.57368184925252,2.0399376581008277
5.0,5.0,-0.75,1.75,False,nan,8788.762442325014,59.22974242351611,2.049215169789643
5.0,5.0,-0.75,2.0,False,nan,8833.854361654461,46.29922192452094,2.0466087997419082
5.0,5.0,-0.5,-2.0,False,nan,8770.095100916658,70.27978562332912,2.0526415579277195
5.0,5.0,-0.5,-1.75,False,nan,8807.070309684737,116.75943224863582,2.0233476699874364
5.0,5.0,-0.5,-1.5,True,3.25,262.48746156945685,0.2992270266956645,1.4099866967785106
5.0,5.0,-0.5,-1.25,True,3.12,149.93043438942735,0.22095570333027598,1.1943419665811195
5.0,5.0,-0.5,-1.0,True,2.98,80.50983003836534,0.15287244510060535,0.946416328309332
5.0,5.0,-0.5,-0.75,True,2.785,35.32437544653902,0.09278008841054552,0.6876419850499526
5.0,5.0,-0.5,-0.5,True,2.245,9.418386584689696,0.08726646259971647,0.41706347393786175
5.0,5.0,-0.5,-0.25,True,1.355,1.002559127848307,0.08726646259971647,0.14565889835553406
5.0,5.0,-0.5,0.0,True,1.84,9.238392435806361,0.08800167803240501,0.1319005024371213
5.0,5.0,-0.5,0.25,True,1.99,33.88410530238291,0.14394326696893187,0.3898677339001052
5.0,5.0,-0.5,0.5,True,2.805,75.33042334697564,0.20131455404301968,0.6383494529893411
5.0,5.0,-0.5,0.75,True,2.975,137.87258592338534,0.26508470401805906,0.8848800962338276
5.0,5.0,-0.5,1.0,True,3.045,235.2840019087821,0.3362291766445341,1.1060927363500885
5.0,5.0,-0.5,1.25,False,nan,8735.265038106012,20.684861320794646,2.04301246214524
5.0,5.0,-0.5,1.5,False,nan,8781.346399737424,102.12153617132725,2.04553851664587
5.0,5.0,-0.5,1.75,False,nan,8823.198078119854,33.26556141011589,2.0451794379807935
5.0,5.0,-0.5,2.0,False,nan,8843.82272432364,96.66670103693143,2.0315920096139446
5.0,5.0,-0.25,-2.0,False,nan,8578.359113048255,24.309181966778763,2.041565500099696
5.0,5.0,-0.25,-1.75,True,3.18,244.1420792924459,0.29033766899078106,1.2681444453984985
5.0,5.0,-0.25,-1.5,True,3.045,137.21894740228808,0.2097671410173917,1.032880812839239
5.0,5.0,-0.25,-1.25,True,2.9,71.77192161766745,0.1403756712859178,0.7708914465925056
5.0,5.0,-0.25,-1.0,True,2.6,29.818456178106697,0.08726646259971647,0.5071285442752939
5.0,5.0,-0.25,-0.75,True,1.7,6.422595225578912,0.08726646259971647,0.23498020983345172
5.0,5.0,-0.25,-0.5,True,1.415,0.18045604126717818,0.08726646259971647,0.03878534041326208
5.0,5.0,-0.25,-0.25,True,1.8800000000000001,10.473171453571553,0.10381809197267912,0.30658533146014205
5.0,5.0,-0.25,0.0,True,2.66,37.254509651602696,0.15794998496726828,0.5622292018537869
5.0,5.0,-0.25,0.25,True,2.9,81.14735919123368,0.21364899532985135,0.8015196572451402
5.0,5.0,-0.25,0.5,True,3.015,145.85294022848257,0.2746287970714722,1.0327063333617228
5.0,5.0,-0.25,0.75,True,3.125,244.9342596412668,0.3422698456410992,1.2363408684336639
5.0,5.0,-0.25,1.0,False,nan,8811.705378459743,102.44076927850297,2.0529074766879263
5.0,5.0,-0.25,1.25,False,nan,8832.180109428198,129.0233651780727,2.0682880742082066
5.0,5.0,-0.25,1.5,False,nan,8810.85020872169,34.066229164855905,2.0489495578893075
5.0,5.0,-0.25,1.75,False,nan,8839.714419786565,64.18708339507022,2.024975473757723
5.0,5.0,-0.25,2.0,False,nan,8872.813373428999,59.034692366223965,2.0560488842993814
5.0,5.0,0.0,-2.0,True,3.095,233.7427399506219,0.2847924320307014,1.1276804850947302
5.0,5.0,0.0,-1.75,True,3.0,129.47487834957371,0.201133534973992,0.8739369803107772
5.0,5.0,0.0,-1.5,True,2.79,66.7738328628052,0.13005422372810377,0.5978401044401285
5.0,5.0,0.0,-1.25,True,1.935,27.652082448348356,0.08726646259971647,0.32935139414510217
5.0,5.0,0.0,-1.0,True,1.355,6.593490731971945,0.08726646259971647,0.06227560767119808
5.0,5.0,0.0,-0.75,True,1.655,2.438101865907794,0.08726646259971647,0.2209757728477921
5.0,5.0,0.0,-0.5,True,2.43,14.766718654382773,0.12003959783241544,0.48349108166726357
5.0,5.0,0.0,-0.25,True,2.805,43.741224254805,0.1725454278145856,0.7338279847883025
5.0,5.0,0.0,0.0,True,2.965,90.32864134696221,0.2269315998182128,0.9643220606617025
5.0,5.0,0.0,0.25,True,3.075,158.05932722134676,0.28556964049321376,1.1801742084233975
5.0,5.0,0.0,0.5,True,3.19,260.7702779719053,0.35022073958936434,1.3653542638793363
5.0,5.0,0.0,0.75,False,nan,8771.033605869248,108.45298030163674,2.0515368827329366
5.0,5.0,0.0,1.0,False,nan,8772.772305416634,40.35987892411516,2.04764041117324
5.0,5.0,0.0,1.25,False,nan,8846.837442134722,89.1859570177976,2.0688232999957683
5.0,5.0,0.0,1.5,False,nan,8848.812601531554,102.76851883928086,2.0497273324022913
5.0,5.0,0.0,1.75,True,6.3500000000000005,4723.0735651921905,28836.510113446195,58.060577204877966
5.0,5.0,0.0,2.0,False,nan,8815.563366425622,96.17984717129559,2.053105895002526
5.0,5.0,0.25,-2.0,True,2.94,126.80159265511821,0.19591359881764062,0.7205337449837047
5.0,5.0,0.25,-1.75,True,2.595,65.51839492929311,0.12250694786495729,0.4298694846161041
5.0,5.0,0.25,-1.5,True,1.92,28.780061940675033,0.08815663014410695,0.15956430616335635
5.0,5.0,0.25,-1.25,True,1.435,9.921079181038344,0.08938791122735659,0.16064222496124791
5.0,5.0,0.25,-1.0,True,1.75,7.789446868248703,0.09765653235951414,0.4015673161093226
5.0,5.0,0.25,-0.75,True,2.67,22.157784979042184,0.1363223735231181,0.6591295014401537
5.0,5.0,0.25,-0.5,True,2.9,53.41984590581484,0.18747596267835162,0.9033341992281192
5.0,5.0,0.25,-0.25,True,3.015,102.9630425875803,0.24087359958806553,1.125324923738547
5.0,5.0,0.25,0.0,True,3.17,174.5957764787616,0.29751975980591716,1.3258173209277941
5.0,5.0,0.25,0.25,True,3.18,294.8146775940766,0.36064707855711425,1.4433706455352144
5.0,5.0,0.25,0.5,False,nan,8786.931527656141,159.93657663432333,2.0607512329640483
5.0,5.0,0.25,0.75,False,nan,8809.501764089879,93.08083955639515,2.034618955279645
5.0,5.0,0.25,1.0,False,nan,8829.438591515514,54.75930181159662,2.0507652342771867
5.0,5.0,0.25,1.25,False,nan,8809.857089610205,59.390874989989186,2.0553299611819593
5.0,5.0,0.25,1.5,True,4.64,3215.6826331738225,206574.14966414848,4518.300128605795
5.0,5.0,0.25,1.75,False,nan,8837.493241609684,46.247036591063825,2.061792029723982
5.0,5.0,0.25,2.0,False,nan,8858.815852899545,58.98751277299395,2.0267394492723088
5.0,5.0,0.5,-2.0,True,2.045,68.12720197198942,0.11862313242234462,0.2721461194178184
5.0,5.0,0.5,-1.75,True,1.8800000000000001,33.17684712833313,0.09166935974924101,0.18051418701515679
5.0,5.0,0.5,-1.5,True,1.54,16.409348734966464,0.09599331777421373,0.3281191987020022
5.0,5.0,0.5,-1.25,True,2.475,16.26192321463632,0.11242710114439612,0.5800045124006639
5.0,5.0,0.5,-1.0,True,2.8000000000000003,32.702066660319865,0.15258985658519586,0.8324839197568594
5.0,5.0,0.5,-0.75,True,2.965,66.39167918981435,0.20261183121872708,1.0699819035931777
5.0,5.0,0.5,-0.5,True,3.125,119.20184535514733,0.255257177125569,1.2834111859762103
5.0,5.0,0.5,-0.25,True,3.24,195.702653584787,0.3102755988910129,1.4684262259548906
5.0,5.0,0.5,0.0,True,2.95,390.2915912991353,0.37394170188045645,1.3972972746676455
5.0,5.0,0.5,0.25,False,nan,8834.84961679351,103.32511913929528,2.066397903180829
5.0,5.0,0.5,0.5,False,nan,8773.23654416714,102.88515970784952,2.0399231073516084
5.0,5.0,0.5,0.75,False,nan,8831.626779873402,26.489999207530563,2.048995991244754
5.0,5.0,0.5,1.0,False,nan,8786.67153194435,109.03281493069244,2.045467830030332
5.0,5.0,0.5,1.25,True,6.005,4437.672741125125,2894.0254544967866,74.17785666575014
5.0,5.0,0.5,1.5,False,nan,8790.999026640695,86.89089370554974,2.028580187425321
5.0,5.0,0.5,1.75,True,6.015000000000001,4426.302154626568,3795.3083376768,27.154660055885717
5.0,5.0,0.5,2.0,False,nan,8787.973914709557,65.17313002064749,2.03679157951739
5.0,5.0,0.75,-2.0,True,1.7850000000000001,40.843919379479104,0.09765670212738362,0.2932590739540809
5.0,5.0,0.75,-1.75,True,2.23,26.076301235900047,0.10582311084026357,0.5041993993801493
5.0,5.0,0.75,-1.5,True,2.67,27.898205839611187,0.12802954584713364,0.7559549281163156
5.0,5.0,0.75,-1.25,True,2.89,46.47593123002674,0.1687944479662592,1.0029850634027082
5.0,5.0,0.75,-1.0,True,3.06,82.7906245054725,0.21789671373474467,1.2331957535734241
5.0,5.0,0.75,-0.75,True,3.215,139.31684336667809,0.26982220793833,1.4372452355698915
5.0,5.0,0.75,-0.5,True,3.3000000000000003,221.76083844611736,0.32365918568799257,1.6072464843540488
5.0,5.0,0.75,-0.25,False,nan,8772.132877757327,78.44191799689779,2.042353943727553
5.0,5.0,0.75,0.0,False,nan,8784.965678999533,44.39617606561584,2.0470541059014185
5.0,5.0,0.75,0.25,False,nan,8823.519144890088,58.69406980871275,2.0417803335037026
5.0,5.0,0.75,0.5,False,nan,8865.313240986019,108.94281813476749,2.035958004973615
5.0,5.0,0.75,0.75,False,nan,8860.093752042616,90.34621137176426,2.0262807049158944
5.0,5.0,0.75,1.0,True,6.24,4641.502849604605,2781.790923716305,37.920965033570184
5.0,5.0,0.75,1.25,False,nan,8773.995786899217,49.465845921923396,2.049825295059641
5.0,5.0,0.75,1.5,False,nan,8721.862638455363,67.37603816030163,2.0551342169956412
5.0,5.0,0.75,1.75,False,nan,8869.122057762066,64.88653202498215,2.0447008769492228
5.0,5.0,0.75,2.0,False,nan,8857.31380125289,52.60199310854011,2.029812776286425
5.0,5.0,1.0,-2.0,True,2.495,38.95493473855234,0.11772305824119635,0.67987501354302
5.0,5.0,1.0,-1.75,True,2.79,42.758954295769556,0.1438867543140909,0.9290876806136633
5.0,5.0,1.0,-1.5,True,2.965,63.58150028654824,0.18493927816283287,1.1701879407436522
5.0,5.0,1.0,-1.25,True,3.17,102.79230794312272,0.23325731088921045,1.3924810323923225
5.0,5.0,1.0,-1.0,True,3.285,163.62649150525525,0.2845378615157455,1.586270908073638
5.0,5.0,1.0,-0.75,True,3.34,254.904356913879,0.33771147824657327,1.7343271379850946
5.0,5.0,1.0,-0.5,False,nan,8787.074328678627,33.482036697227585,2.0517472817126348
5.0,5.0,1.0,-0.25,False,nan,2286.5489809608675,12.604635261502557,2.039393158191513
5.0,5.0,1.0,0.0,False,nan,8858.05481591006,58.92973077167375,2.0509442628232413
5.0,5.0,1.0,0.25,False,nan,8842.231134328518,63.05691227287925,2.03946186858512
5.0,5.0,1.0,0.5,False,nan,8845.211036028086,84.3458558049758,2.0482301134880143
5.0,5.0,1.0,0.75,False,nan,8804.183295171379,81.07359173780624,2.0405595390129823
5.0,5.0,1.0,1.0,False,nan,8750.158232796055,77.77469882306376,2.048563934520253
5.0,5.0,1.0,1.25,True,5.8950000000000005,4327.125008950212,9820.837671703273,352.81904879632515
5.0,5.0,1.0,1.5,False,nan,8870.045875779368,24.18610429160577,2.0449550560023275
5.0,5.0,1.0,1.75,False,nan,8848.403720860266,34.98063700282329,2.0405169880141907
5.0,5.0,1.0,2.0,False,nan,8788.938390258481,42.80881393045886,2.0415868696463964
5.0,5.0,1.25,-2.0,True,2.875,60.92668824091698,0.15984045449547357,1.0990706890577617
5.0,5.0,1.25,-1.75,True,3.095,84.15342471275352,0.20098801583327067,1.3336824271195953
5.0,5.0,1.25,-1.5,True,3.25,126.62611616294951,0.24867959104324727,1.5473608934806582
5.0,5.0,1.25,-1.25,True,3.34,192.54639241372234,0.2993969584470803,1.7299306425412513
5.0,5.0,1.25,-1.0,True,3.23,333.2105056569227,0.3541917809149886,1.729499422164677
5.0,5.0,1.25,-0.75,False,nan,8731.850259902909,60.668297446675645,2.043781149942625
5.0,5.0,1.25,-0.5,False,nan,8776.015110466624,109.59990483416875,2.050109521447421
5.0,5.0,1.25,-0.25,False,nan,8854.244301639208,65.25201713469441,2.0659343606251706
5.0,5.0,1.25,0.0,False,nan,8822.57091461779,27.77312199023768,2.0419562965365654
5.0,5.0,1.25,0.25,False,nan,8846.363508085125,77.19905653642122,2.0341805874373304
5.0,5.0,1.25,0.5,False,nan,8855.349455085661,36.503426176554825,2.045286642560603
5.0,5.0,1.25,0.75,False,nan,8796.484875926819,119.71458825928144,2.0221939402227402
5.0,5.0,1.25,1.0,True,9.74,7754.513869003722,5352.777426474709,15.755894769417736
5.0,5.0,1.25,1.25,False,nan,8834.60579258617,45.3065167663987,2.0397183043857487
5.0,5.0,1.25,1.5,False,nan,8771.608606231595,94.77774441741029,2.042770592002657
5.0,5.0,1.25,1.75,False,nan,8786.748226689651,58.35239100359175,2.0454704764837324
5.0,5.0,1.25,2.0,False,nan,8772.874225667894,120.68255196106668,2.0200086229555496
5.0,5.0,1.5,-2.0,True,3.1950000000000003,108.36781228768274,0.21700637695511027,1.493072588445732
5.0,5.0,1.5,-1.75,True,3.315,154.5910404768304,0.26414654691599687,1.6973588681898195
5.0,5.0,1.5,-1.5,True,3.39,226.6196432108595,0.31439008404285873,1.8676618802257496
5.0,5.0,1.5,-1.25,False,nan,8703.799289632929,79.84774254686009,2.029190118318315
5.0,5.0,1.5,-1.0,False,nan,8806.089143396837,65.44067448092018,2.0379713505400834
5.0,5.0,1.5,-0.75,False,nan,8832.863393581181,92.95616958147004,2.0559595193101603
5.0,5.0,1.5,-0.5,False,nan,8820.968042908973,34.19803028142357,2.034819515116008
5.0,5.0,1.5,-0.25,False,nan,8826.193101800762,33.612813086850004,2.0417228817164865
5.0,5.0,1.5,0.0,False,nan,8835.265786024771,44.34067341674411,2.0445028250044004
5.0,5.0,1.5,0.25,False,nan,8783.938415777644,91.29336146679542,2.039752359355886
5.0,5.0,1.5,0.5,False,nan,8829.997690060676,87.18159438448433,2.021820097192564
5.0,5.0,1.5,0.75,False,nan,8829.870838843879,84.09080045094258,2.0612806514922886
5.0,5.0,1.5,1.0,False,nan,8865.522284936602,33.30565497038767,2.0394589918680186
5.0,5.0,1.5,1.25,False,nan,8834.250320021987,67.8944588969943,2.0360554117699765
5.0,5.0,1.5,1.5,False,nan,8787.704146929289,74.41391707986241,2.059825930895848
5.0,5.0,1.5,1.75,False,nan,8815.35657768208,40.237207826752666,2.0542056443105285
5.0,5.0,1.5,2.0,False,nan,8543.525057857201,79.80784542836268,2.035258173869629
5.0,5.0,1.75,-2.0,True,3.37,187.07658251059598,0.27963658766243804,1.8419829738808526
5.0,5.0,1.75,-1.75,True,3.4,274.4383701944778,0.33018880534249484,1.9669609107568495
5.0,5.0,1.75,-1.5,False,nan,8746.869259033636,36.541914720620284,2.0287452266457042
5.0,5.0,1.75,-1.25,False,nan,8811.376291628021,107.50559209948476,2.0470421153169207
5.0,5.0,1.75,-1.0,False,nan,8843.31328511925,52.305362358394596,2.0389853930983834
5.0,5.0,1.75,-0.75,False,nan,8805.659713461153,101.38393843889934,2.0263469424195137
5.0,5.0,1.75,-0.5,False,nan,8831.33457639959,71.71485127834528,2.031300841823356
5.0,5.0,1.75,-0.25,False,nan,8882.486933230273,55.28391648942125,2.05563827209515
5.0,5.0,1.75,0.0,False,nan,8813.436675356417,59.04126444827009,2.053711010642924
5.0,5.0,1.75,0.25,False,nan,4536.43972589453,31.42034376527781,2.0239526255450904
5.0,5.0,1.75,0.5,False,nan,8818.440988060653,117.23677104435674,2.045009769240138
5.0,5.0,1.75,0.75,False,nan,8654.921926164026,40.33073071091155,2.0505233666661833
5.0,5.0,1.75,1.0,False,nan,8889.474402529748,197.16937477244326,2.0898801347940066
5.0,5.0,1.75,1.25,False,nan,8802.179678293987,52.43039590037406,2.0570611512007466
5.0,5.0,1.75,1.5,False,nan,8811.896623277013,71.90484469876297,2.0482662358435264
5.0,5.0,1.75,1.75,False,nan,8829.270650813272,60.38931232945411,2.0534530412299503
5.0,5.0,1.75,2.0,True,9.16,7130.925112755591,78939.35577914046,97.48280623061028
5.0,5.0,2.0,-2.0,True,3.205,421.1850154517743,0.3534443917057604,1.8476590166775695
5.0,5.0,2.0,-1.75,False,nan,8811.768273886892,45.53021824535944,2.043892975014044
5.0,5.0,2.0,-1.5,False,nan,8810.613164670043,52.83249308801623,2.0589810154289596
5.0,5.0,2.0,-1.25,True,6.135,4492.98897917318,1307.6109829044988,18.15950952994071
5.0,5.0,2.0,-1.0,False,nan,8849.485052170494,96.20035462995448,2.0480625621974964
5.0,5.0,2.0,-0.75,False,nan,8845.671358041485,53.15306221146922,2.0523967980630275
5.0,5.0,2.0,-0.5,False,nan,8861.624971198762,71.29662115322341,2.04253339461965
5.0,5.0,2.0,-0.25,True,8.950000000000001,6978.3791832178385,33988.41635781733,5659.965399462438
5.0,5.0,2.0,0.0,False,nan,8049.263384335293,81881.03967356705,1457.0360248882682
5.0,5.0,2.0,0.25,False,nan,8804.6634154303,56.71747060184425,2.0490380483379917
5.0,5.0,2.0,0.5,False,nan,8849.752048814746,58.70499815683386,2.019600897609922
5.0,5.0,2.0,0.75,False,nan,8793.826278475424,89.05168644806282,2.0266815523901824
5.0,5.0,2.0,1.0,False,nan,8839.557346036374,58.61336131367456,2.0314512297537415
5.0,5.0,2.0,1.25,False,nan,8800.541348507963,28.819985107305644,2.0463432431201745
5.0,5.0,2.0,1.5,False,nan,8765.061856776209,78.24887809959337,2.0569832137557014
