q1_deg,q2_deg,recovered,settling_time,total_control_effort,peak_angle_error,peak_cart_displacement
-11.0,-2.0,True,3.0,86.96646860685534,0.2655070696264182,1.156279910522832
-11.0,-1.0,True,2.95,65.57589468032263,0.24238271107501833,1.0605121089942466
-11.0,0.0,True,2.8850000000000002,48.403255737083995,0.22086578798280787,0.9583983322960798
-11.0,1.0,True,2.795,35.441286723574024,0.2028907414915219,0.8508670678967997
-11.0,2.0,True,2.6750000000000003,26.72562549637571,0.19271524977505647,0.7390626271178938
-11.0,3.0000000000000004,True,2.505,22.32198886251773,0.19198621771937624,0.6245089380935421
-11.0,4.0,True,2.255,22.315510819902585,0.19198621771937624,0.5095839232397393
-11.0,5.0,True,1.9100000000000001,26.802391844126568,0.19198621771937624,0.39916824138890333
-11.0,6.000000000000001,True,1.75,35.88406320978722,0.19198621771937624,0.30686821731373876
-11.0,7.0,True,1.925,49.75604999241968,0.19198621771937624,0.2546402570794117
-11.0,8.0,True,2.04,69.61827311702517,0.19198621771937624,0.23725245337638098
-11.0,9.0,True,2.09,97.07722369651071,0.19198621771937624,0.23962961586618886
-11.0,10.0,True,2.66,134.21532342442458,0.19198621771937624,0.36775212552524017
-11.0,11.0,True,2.89,184.29279937270007,0.2272478195043345,0.5269080461333443
-11.0,12.000000000000002,True,2.985,253.2926972008461,0.2834553118465726,0.674404092705911
-10.0,-12.000000000000002,False,nan,8750.972660585243,103.03288566273656,2.0440111281287856
-10.0,-11.0,False,nan,8829.970331836465,46.65213534638478,2.040055185388115
-10.0,-10.0,False,nan,8790.493733056073,77.70754878029042,2.059729835576262
-10.0,-9.0,False,nan,8759.3082989132,77.28065418009258,2.0459341430875266
-10.0,-8.0,True,3.115,322.9539790828915,0.39843935018867493,1.4321715875875372
-10.0,-7.0,True,3.24,241.62995574834937,0.37047356857583474,1.4765356824106168
-10.0,-6.000000000000001,True,3.21,197.13169489598351,0.3443535175092704,1.4083855459415602
-10.0,-5.0,True,3.165,159.3251960608213,0.31889478440504904,1.3334453392443066
-10.0,-4.0,True,3.105,126.80875291596112,0.29418619131669993,1.2538991489853686
-10.0,-3.0000000000000004,True,3.025,98.7235521392885,0.26993262023090886,1.1693001055475472
-10.0,-2.0,True,2.97,74.89156395035619,0.2458369911814254,1.0773922434410812
-10.0,-1.0,True,2.91,55.213761570480706,0.22242344332022382,0.9788780902176722
-10.0,0.0,True,2.835,39.65327544830566,0.20074875928906788,0.8745663253246984
-10.0,1.0,True,2.73,28.22034370604099,0.18308832699145933,0.7654387658007652
-10.0,2.0,True,2.58,20.95915979736419,0.17466312198779443,0.6527235565937678
-10.0,3.0000000000000004,True,2.365,17.93672834478129,0.17453292519943295,0.5381451907925685
-10.0,4.0,True,1.99,19.233843501497464,0.17453292519943295,0.42473821648413457
-10.0,5.0,True,1.5250000000000001,24.9383338754915,0.17453292519943295,0.3202655098066793
-10.0,6.000000000000001,True,1.67,35.14077146553127,0.17453292519943295,0.24707662288412302
-10.0,7.0,True,1.965,50.052275822622875,0.17453292519943295,0.21675042772044478
-10.0,8.0,True,2.045,70.7637079901835,0.17453292519943295,0.21111894318452698
-10.0,9.0,True,2.085,98.7349760567132,0.17453292519943295,0.27975079574148404
-10.0,10.0,True,2.75,135.90524351709135,0.18398630049639358,0.4310769934896249
-10.0,11.0,True,2.92,185.3072887910744,0.23276681733218765,0.5837167423025192
-10.0,12.000000000000002,True,3.0,252.41946850079452,0.28647048637881417,0.7241483324834713
-9.0,-12.000000000000002,False,nan,8842.728386696464,174.33144546133752,2.0536595689140102
-9.0,-11.0,False,nan,8799.99301806011,40.49413378082764,2.0466651953395005
-9.0,-10.0,True,8.040000000000001,6192.60217356936,10707.26778700177,18.767375608082926
-9.0,-9.0,True,2.625,472.59146237122553,0.4113051871107433,1.244327661248201
-9.0,-8.0,True,3.225,271.8100766745892,0.37992860271742407,1.4690272917665141
-9.0,-7.0,True,3.215,219.70161315779305,0.3525007651027608,1.4154351689272489
-9.0,-6.000000000000001,True,3.1750000000000003,178.17560405163962,0.3260143446010597,1.3422958291537161
-9.0,-5.0,True,3.12,142.8038034481707,0.30018890722432634,1.2629496739160557
-9.0,-4.0,True,3.045,112.32515374629496,0.2752332200664499,1.180094640707032
-9.0,-3.0000000000000004,True,2.99,86.08272068575957,0.25065076514507867,1.092006153064867
